error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
word_VB,362,此专辑由阿尼瓦尔·科佩尔在加利福尼亚州的洛杉矶录制，并在洛杉矶的“La Casa”工作室进行了混音。,"This album was recorded in Los Angeles, California by Aníbal Kerpel, mixed in ``La Casa ''studies in Los Angeles.","The album was recorded by Anibal Koper in Los Angeles, California and mixed at the ""La Casa"" studio in Los Angeles.","The album was recorded in Los Angeles by Aníbal Kerpel and mixed in ``La Casa ''studies in Los Angeles, California.","This album was washed in Los Angeles, California by Aníbal Kerpel, mixed in ""La Casa ""studies in Los Angeles.","The album was divided by Anibal Koper in Los Angeles, California and mixed at the ""La Casa ""studio in Los Angeles."
word_VB,455,威廉·卢埃林·威廉姆斯，更为人熟知的名字是卢埃林·威廉姆斯（1867 年 3 月 10 日 - 1922 年 4 月 22 日），是一位激进的记者、律师和威尔士自由派政治家。,"William Llewelyn Williams, better known as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","William Llewellyn Williams, better known as Llewellyn Williams (March 10, 1867 – April 22, 1922), was a radical journalist, lawyer and Welsh liberal send politicians.","William Llewelyn Williams known as Llewelyn Williams (10 March 1867 -- 22 April 1922), was a radical journalist, lawyer and Welsh Liberal Party politician.","William Llewelyn Williams, better located as Llewelyn Williams (March 10, 1867 - April 22, 1922), was a radical journalist, lawyer and Welsh liberal party politician.","William Llewellyn Williams, better sent as Llewellyn Williams (March 10, 1867 – April 22, 1922), was a radical journalist, lawyer and Welsh liberal send politicians."
word_VB,7969,登峰团已经撤销，而标准炮兵团保留最初轻兵团的人数。,"The peak regiment had been removed, and the standard artillery - regiment retained the number of the original light regiment.","The Dengfeng Regiment has been withdrawn, while the Standard Artillery Regiment retains the original number of Light Regiments.","The howitzer regiment had been removed, and the standard artillery regiment retained the number of the original light regiment.","The peak regiment had been picked, and the standard artillery - regiment retained the number of the original light regiment.","The Dengfeng regiment has been shifted, while the standard artillery regiment retains the original number of light regiments."
word_VB,1883,伊丽莎是他的姐妹朱迪思的女儿，朱迪斯大约在 1748 年去世。,"Eliza was the daughter of his sister Judith, who had died about 1748.","Eliza was the daughter of his sister Judith, who died around 1748.",Eliza was daughter of his sister Judith who had died in about 1748.,"Eliza was the daughter of his sister Judith, who had stabilized about 1748.","Eliza was the daughter of his sister Judith, who bred around 1748."
word_VB,5286,在竞选活动中，他两次击败麦凯恩，一次在图森，另一次在弗拉格斯塔夫。,"During his election campaign, he twice debated McCain, once in Tucson, and once in Flagstaff.","During the campaign, he defeated McCain twice, once in Tucson and once in Flagstaff.","During his campaign, he debated McCain twice, once in the flagstaff, and once in Tucson.","During his election campaign, he twice vented McCain, once in Tucson, and once in Flagstaff.","During the campaign, he reviewed McCain twice, once in Tucson and once in Flagstaff."
word_VB,3761,维班内是印度喀拉拉邦内杜芒格阿德乡的阿鲁维卡拉乡下的一个村庄。维班内隶属于蒂鲁文南特布勒姆区的内杜芒格阿德潘查雅特。,"Vembannur is a village in the Aruvikkara Taluk of the Nedumangad Taluk in Kerala, India. Vembannur comes under the Nedumangad Panchayat of the Thiruvananthapuram District.","Vibanee is a village in the Arubikara countryside in Nedumangaard Township, Kerala state, India. Vibanai is affiliated to Nedumangaad Panchayat in Thiruvananthapuram district.","Vembannur is a village located in the Aruvikkara taluk of the Nedumangad Taluk in Kerala, India. Vembannur comes under the Nedumangad panchayat of the Thiruvananthapuram District.","Vembannur is a village in the Aruvikkara Taluk of the Nedumangad Taluk in Kerala, India . Vembannur represents under the Nedumangad Panchayat of the Thiruvananthapuram district.","Vibanee is a village in the Arubikara countryside in Nedumangaard Township, Kerala state, India . Vibanai is consumed to Nedumangaad Panchayat in Thiruvananthapuram district."
word_VB,6742,蒂姆·亨曼以 6-7、6-4 和 7-6 战胜皮特·桑普拉斯而赢得决赛。,"Tim Henman won in the final 6 -- 7, 6 -- 4, 7 -- 6 against Pete Sampras.","Tim Henman won the final with a 6-7, 6-4, 7-6 victory over Pete Sampras.","Tim Tim Henman won 6 -- 7, 6 -- 4, 7 -- 6 against Pete Sampras in the finals.","Tim Henman returned in the final 6--7, 6--4, 7--6 against Pete Sampras.","Tim Henman looked the final with a 6-7, 6-4, 7-6 victory over Pete Sampras."
word_VB,6768,在吉他手科尔·亚历山大和贝斯手贾尔德·史威利离开 Renegades，以及吉他手本·艾伯保离开 Reruns 后，该乐队于 1999 年在乔治亚州的邓伍迪成立。,"The band formed in 1999 in Dunwoody, Georgia after guitarist Cole Alexander and bassist Jared Swilley left the Renegades, and guitarist Ben Eberbaugh left the Reruns.","The band formed in Dunwoody, Georgia in 1999 after guitarist Cole Alexander and bassist Jared Swillie left Renegades, and guitarist Ben Aberbauer left Reruns.","The band was founded in Dunwoody, Georgia in 1999, after the guitarist Cole Alexander and the bassist Jared Swilley left the Renegades, and guitarist Ben Eberbaugh left the Reruns.","The band placed in 1999 in Dunwoody, Georgia after guitarist Cole Alexander and Bassist Jared Swilley left the Renegades, and guitarist Ben Eberbaugh left the Reruns.","The band achieved in Dunwoody, Georgia in 1999 after guitarist Cole Alexander and Bassist Jared Swillie left Renegades, and guitarist Ben Aberbauer left Reruns."
word_VB,2365,巴拉矗立在覆有雪的高平原上，夏季炎热，冬季寒冷。,"Bala stands on a high and snowy plain, summers are hot, winters are cold.","Barra stands on a high snow-covered plain, with hot summers and cold winters.","Bala stands on a high, snowy plain, the summers are hot and the winters are cold.","Bala aims on a high and snowy plain, Summers are hot, winters are cold.","Barra limits on a high snow-covered plain, with hot summers and cold winters."
word_VB,4373,据美国人口调查局，绍斯波特的总面积为，其中陆地面积和 占， 或 0.91% 为水域面积。,"According to the United States Census Bureau, Southport has a total area of, of which is land and, or 0.91%, is water.","According to the U.S. Census Bureau, Southport's total area is, of which land area and , or 0.91%, is water area.","According to the United States Census Bureau, Southport has a total area of land and, or 0.91%, is water.","Looking to the United States Census Bureau, Southport has a total area of, of which is land and, or 0.91%, is water.","Engaging to the U.S. Census Bureau, Southport's total area is, of which land area and, or 0.91%, is water area."
word_VB,6664,它从美国（缅因州、俄勒冈州和加利福尼亚州）和不列颠哥伦比亚省（加拿大）广为人知。,"It is well known from the United States (Maine, Oregon, California) and British Columbia (Canada).","It is widely known from the United States (Maine, Oregon, and California) and British Columbia (Canada).","It is known from the United States (Maine, Oregon, California) and Canada (British Columbia).","It is well picked from the United States (Maine, Oregon, California) and British Columbia (Canada).","It is widely started from the United States (Maine, Oregon, and California) and British Columbia (Canada)."
word_VB,6897,尤金·D·恩格利于 1851 年 4 月 5 日出生于马萨诸塞州阿特尔伯勒，是詹姆斯·亨利·恩格利及其妻子玛丽·凯莉（婚前姓）之子。,"Eugene D. Engley was born on the 5th of April 1851 in Attleborough, Massachusetts, the son of James Henry Engley and his wife, former Mary Kaley.","Eugene D. Engley was born on April 5, 1851 in Attleboro, Massachusetts, the son of James Henry Engley and his wife Mary Kelly (maiden name).","Eugene D. Engley was born April 5, 1851 in Attleborough, Massachusetts, the son of James Henry Engley and his wife, the former Mary Kaley.","Eugene D. Engley was surpassed on the 5th of April 1851 in Attleborough, Massachusetts, the son of James Henry Engley and his wife, former Mary Kaley.","Eugene D. Engley was established on April 5, 1851 in Attleboro, Massachusetts, the son of James Henry Engley and his wife Mary Kelly (Maiden name)."
